No.	Z Error(mm)	3D Error
770	2.560000	3.063498
771	4.480000	5.115404
772	4.480000	4.829927
773	3.200000	4.151848
774	1.920000	2.585465
775	1.920000	2.185378
776	4.160000	4.668952
777	5.120000	5.493721
778	1.600000	2.645870
779	2.560000	2.926729
780	4.800000	5.402922
781	1.600000	2.218568
782	1.280000	2.082878
783	1.600000	2.433189
784	1.600000	1.781609
785	1.600000	1.694044
786	4.800000	4.968898
787	0.320000	0.522683
788	0.640000	0.943318
789	2.560000	2.759857
790	0.640000	0.892598
791	0.960000	1.005772
792	0.000000	0.202735
793	0.640000	0.675631
794	0.640000	0.683872
795	1.280000	1.809183
796	2.560000	3.157764
797	1.920000	2.499200
798	1.600000	2.982369
799	0.960000	2.014726
800	0.960000	1.043056
801	0.640000	1.573801
802	0.960000	1.348740
803	1.280000	1.384813
804	2.240000	2.349159
805	2.880000	3.159776
806	0.000000	0.111660
807	2.880000	3.337518
808	2.560000	2.861435
809	1.600000	1.996586
810	2.240000	2.689049
811	1.280000	1.386820
812	3.200000	3.951811
813	2.560000	3.581067
814	0.960000	2.780129
815	4.800000	5.143208
816	3.520000	3.965894
817	2.240000	2.467484
818	3.520000	4.369414
819	0.960000	1.702421
820	3.200000	3.535320
821	0.640000	0.699618
822	3.520000	3.772548
823	1.920000	2.389003
824	1.280000	2.536243
825	4.480000	4.776207
826	3.520000	5.356232
827	2.880000	3.150985
828	0.960000	2.588882
829	3.840000	3.935056
830	1.600000	2.221219
831	1.920000	2.346589
832	0.000000	0.126983
833	1.280000	1.804040
834	4.160000	4.471521
835	1.600000	1.678469
836	0.320000	1.304045
837	0.320000	0.675343
838	2.240000	2.600421
839	4.160000	4.285744
840	4.480000	5.049786
841	2.880000	3.124009
842	0.320000	0.963494
843	5.440000	5.529559
844	3.520000	3.966628
845	3.200000	3.381310
846	2.880000	2.970479
847	2.560000	2.657573
848	1.280000	1.561862
849	1.920000	2.034205
850	1.600000	1.882327
851	0.000000	0.113732
852	1.280000	1.362842
853	3.840000	4.033996
854	2.240000	2.320168
855	2.560000	2.738021
856	2.240000	2.320672
857	1.920000	2.090038
858	0.320000	1.119181
859	1.600000	2.213749
860	4.160000	4.474932
861	3.840000	4.241603
862	1.920000	2.191328
863	2.240000	2.569601
864	3.520000	3.696979
865	3.840000	3.923061
866	1.600000	2.452831
867	2.880000	3.117041
868	3.840000	4.318664
869	3.200000	3.475016
870	1.920000	2.634621
871	2.240000	2.780057
872	1.920000	2.435359
873	3.200000	3.273142
874	1.280000	1.370809
875	3.840000	4.378182
876	2.880000	3.129953
877	4.160000	4.943549
878	0.960000	3.063506
879	5.120000	5.333545
880	4.800000	5.047969
881	4.160000	4.557974
882	1.600000	3.441917
883	2.560000	3.508463
884	3.520000	5.353870
885	3.520000	4.122372
886	4.800000	5.373119
887	2.240000	3.669020
888	1.280000	1.396654
889	1.600000	2.318136
890	3.520000	3.998440
891	3.840000	4.220355
892	0.320000	3.358083
893	3.200000	4.116280
894	4.480000	4.980501
895	4.160000	4.362528
896	2.880000	3.750378
897	1.920000	2.731639
898	5.120000	5.707463
899	2.880000	3.313313
900	2.880000	3.632176
901	3.200000	3.605118
902	0.960000	2.658391
903	3.520000	4.416770
904	3.840000	4.282450
905	4.480000	4.745258
906	3.520000	4.637107
907	1.280000	3.049422
908	6.400000	6.481989
909	7.040000	7.409796
910	5.120000	5.169948
911	5.440000	5.488474
912	2.560000	2.782661
913	9.280000	9.512669
914	0.640000	0.794005
915	2.560000	2.717104
916	9.280000	9.524871
917	5.120000	5.322066
918	4.800000	5.019872
919	6.080000	6.207398
920	5.120000	5.423553
921	4.800000	5.113816
922	6.720000	6.912009
923	6.080000	6.316252
924	2.560000	2.782661
925	3.200000	3.654184
926	4.160000	4.556339
927	4.160000	4.262734
928	3.520000	3.624564
929	6.080000	6.271608
930	3.840000	3.906762
931	4.480000	4.672826
932	6.080000	6.367861
933	5.760000	5.905751
934	8.000000	8.252209
935	3.840000	4.140834
936	5.760000	5.790405
937	2.880000	3.463521
938	4.800000	5.077235
939	4.800000	5.050024
940	2.240000	2.416144
941	3.520000	4.049133
942	5.760000	5.835488
943	8.000000	8.133367
944	6.720000	7.098029
945	5.760000	5.932765
946	5.760000	5.879837
947	5.760000	6.053165
948	3.520000	3.754752
949	3.520000	3.585342
950	3.520000	3.591273
951	8.000000	8.146610
952	6.400000	6.513558
953	4.800000	4.933540
954	2.560000	2.699801
955	1.280000	1.629960
956	2.240000	2.507791
957	5.120000	5.291037
958	0.000000	0.064328
959	7.040000	7.297579
960	1.280000	1.978542
961	2.560000	3.427820
962	0.320000	1.336317
963	5.120000	5.381366
964	6.720000	6.855416
965	1.920000	2.534096
966	2.880000	3.623745
967	5.440000	5.779573
968	5.760000	6.056078
969	5.440000	5.778549
970	0.640000	2.179125
971	6.400000	6.526222
972	5.120000	5.521280
973	2.240000	2.708669
974	1.600000	1.893885
975	4.480000	4.706297
976	3.200000	3.426313
977	2.240000	2.895226
978	0.960000	1.383497
979	4.160000	4.192946
980	3.200000	3.369263
981	6.080000	6.485663
982	0.320000	0.604838
983	1.600000	1.733580
984	7.680000	7.832223
985	0.960000	1.344366
986	3.520000	3.612831
987	3.840000	3.929485
988	5.440000	5.635127
989	4.800000	5.094741
990	4.800000	5.313624
991	2.240000	2.687033
992	0.000000	1.896553
993	3.200000	3.653528
994	2.240000	2.699441
995	0.640000	3.383850
996	1.600000	1.851639
997	0.640000	1.493005
998	3.200000	3.474052
999	2.880000	3.292991
1000	3.840000	4.186463
1001	0.640000	1.576101
1002	2.240000	2.757312
1003	2.240000	2.728746
1004	2.880000	3.209601
1005	2.240000	2.801824
1006	1.920000	2.071079
1007	2.560000	2.916227
1008	3.520000	3.842899
1009	2.880000	3.224975
1010	1.600000	2.933048
1011	1.600000	2.411395
1012	3.520000	3.648356
1013	1.280000	1.738939
1014	0.960000	1.041370
1015	0.000000	1.373614
1016	2.560000	2.872271
1017	1.280000	2.321086
1018	0.320000	1.397224
1019	3.840000	4.216371
1020	0.640000	1.367870
1021	0.640000	2.210573
1022	0.640000	1.812460
1023	2.560000	3.023987
1024	0.960000	1.206739
1025	0.640000	3.001374
1026	1.600000	2.153863
1027	1.600000	2.260878
1028	0.000000	1.187290
1029	0.640000	0.807868
1030	0.960000	1.086044
1031	2.880000	3.516743
1032	0.320000	1.541470
1033	2.240000	3.088388
1034	0.960000	1.200284
1035	1.280000	1.561147
1036	2.880000	3.123070
1037	1.280000	1.729025
1038	2.880000	3.684190
1039	3.840000	4.596363
1040	1.600000	2.739309
1041	2.240000	2.814901
1042	4.800000	5.440520
1043	0.640000	0.801450
1044	2.560000	2.932751
1045	3.520000	3.867007
1046	4.160000	4.413839
1047	0.320000	2.586133
1048	2.560000	2.924440
1049	1.280000	1.758983
1050	1.280000	1.592995
1051	3.520000	4.244703
1052	0.320000	1.069636
1053	2.560000	2.976297
1054	0.960000	1.266207
1055	3.200000	3.572886
1056	0.000000	1.403857
1057	3.520000	3.930567
1058	3.840000	4.909517
1059	2.560000	3.014978
1060	2.240000	2.734553
